Team,AT,HT,Score,Date Range,Home Away,League,Season,Date,GS,GA,Pts,xG,xGA,Net xG,xG Pts,Lower xG,Upper xG,Pts vs xG,Pts vs xG +ve,Pts vs xG -ve
Arsenal,Arsenal,Man United,1-0,TRUE,Away,English Premier League,2020/21,11/01/2020,1,0,3,1.1,0.4,0.7,3,-0.36,0.42,0,0,
Arsenal,Arsenal,Man City,0-1,TRUE,Away,English Premier League,2020/21,10/17/2020,0,1,0,0.8,1.6,-0.8,0,-0.36,0.42,0,0,
Arsenal,Arsenal,Liverpool,01-Mar,TRUE,Away,English Premier League,2020/21,9/28/2020,1,3,0,1.5,2.9,-1.4,0,-0.36,0.42,0,0,
Arsenal,Arsenal,Fulham,3-0,TRUE,Away,English Premier League,2020/21,09/12/2020,3,0,3,3,0.1,2.9,3,-0.36,0.42,0,0,
Arsenal,Arsenal,Aston Villa,0-1,TRUE,Away,English Premier League,2019/20,7/21/2020,0,1,0,0.9,0.5,0.4,1,-0.36,0.42,1,1,
Arsenal,Arsenal,Sheffield United,0-1,TRUE,Away,English Premier League,2019/20,10/21/2019,0,1,0,1.1,0.8,0.3,1,-0.36,0.42,1,1,
Arsenal,Arsenal,Leicester,0-2,TRUE,Away,English Premier League,2019/20,11/09/2019,0,2,0,1.4,1.5,-0.1,1,-0.36,0.42,1,1,
Arsenal,Arsenal,Man City,0-3,TRUE,Away,English Premier League,2019/20,6/17/2020,0,3,0,0.7,2.9,-2.3,0,-0.36,0.42,0,0,
Arsenal,Arsenal,Brighton,01-Feb,TRUE,Away,English Premier League,2019/20,6/20/2020,1,2,0,0.8,0.7,0.1,1,-0.36,0.42,1,1,
Arsenal,Arsenal,Tottenham,01-Feb,TRUE,Away,English Premier League,2019/20,07/12/2020,1,2,0,0.7,2.5,-1.8,0,-0.36,0.42,0,0,
Arsenal,Arsenal,Liverpool,01-Mar,TRUE,Away,English Premier League,2019/20,8/24/2019,1,3,0,0.8,3,-2.2,0,-0.36,0.42,0,0,
Arsenal,Arsenal,Burnley,0-0,TRUE,Away,English Premier League,2019/20,02/02/2020,0,0,1,1.9,2.5,-0.6,0,-0.36,0.42,-1,,-1
Arsenal,Arsenal,Everton,0-0,TRUE,Away,English Premier League,2019/20,12/21/2019,0,0,1,0.8,0.5,0.3,1,-0.36,0.42,0,0,
Arsenal,Arsenal,Bournemouth,01-Jan,TRUE,Away,English Premier League,2019/20,12/26/2019,1,1,1,1.7,1.5,0.3,1,-0.36,0.42,0,0,
Arsenal,Arsenal,Crystal Palace,01-Jan,TRUE,Away,English Premier League,2019/20,01/11/2020,1,1,1,1.2,0.4,0.8,3,-0.36,0.42,2,2,
Arsenal,Arsenal,Man United,01-Jan,TRUE,Away,English Premier League,2019/20,9/30/2019,1,1,1,1.8,1.1,0.8,3,-0.36,0.42,2,2,
Arsenal,Arsenal,Chelsea,02-Feb,TRUE,Away,English Premier League,2019/20,1/21/2020,2,2,1,0.5,3.2,-2.8,0,-0.36,0.42,-1,,-1
Arsenal,Arsenal,Norwich,02-Feb,TRUE,Away,English Premier League,2019/20,12/01/2019,2,2,1,2.2,0.9,1.3,3,-0.36,0.42,2,2,
Arsenal,Arsenal,Watford,02-Feb,TRUE,Away,English Premier League,2019/20,9/15/2019,2,2,1,0.9,3,-2.2,0,-0.36,0.42,-1,,-1
Arsenal,Arsenal,Newcastle,1-0,TRUE,Away,English Premier League,2019/20,08/11/2019,1,0,3,0.9,0.4,0.5,3,-0.36,0.42,0,0,
Arsenal,Arsenal,Southampton,2-0,TRUE,Away,English Premier League,2019/20,6/25/2020,2,0,3,2.2,0.8,1.4,3,-0.36,0.42,0,0,
Arsenal,Arsenal,Wolves,2-0,TRUE,Away,English Premier League,2019/20,07/04/2020,2,0,3,1.5,1,0.5,3,-0.36,0.42,0,0,
Arsenal,Arsenal,West Ham,03-Jan,TRUE,Away,English Premier League,2019/20,12/09/2019,3,1,3,1.8,0.6,1.1,3,-0.36,0.42,0,0,
Arsenal,Leicester,Arsenal,0-1,TRUE,Home,English Premier League,2020/21,10/25/2020,0,1,0,1,0.8,0.2,1,-0.36,0.42,1,1,
Arsenal,Man City,Arsenal,0-3,TRUE,Home,English Premier League,2019/20,12/15/2019,0,3,0,0.3,1.7,-1.4,0,-0.36,0.42,0,0,
Arsenal,Brighton,Arsenal,01-Feb,TRUE,Home,English Premier League,2019/20,12/05/2019,1,2,0,1,1.6,-0.6,0,-0.36,0.42,0,0,
Arsenal,Chelsea,Arsenal,01-Feb,TRUE,Home,English Premier League,2019/20,12/29/2019,1,2,0,0.9,1.7,-0.8,0,-0.36,0.42,0,0,
Arsenal,Leicester,Arsenal,01-Jan,TRUE,Home,English Premier League,2019/20,07/07/2020,1,1,1,1.3,1.3,0.1,1,-0.36,0.42,0,0,
Arsenal,Sheffield United,Arsenal,01-Jan,TRUE,Home,English Premier League,2019/20,1/18/2020,1,1,1,1.1,1.1,0,1,-0.36,0.42,0,0,
Arsenal,Wolves,Arsenal,01-Jan,TRUE,Home,English Premier League,2019/20,11/02/2019,1,1,1,1.1,1.5,-0.5,0,-0.36,0.42,-1,,-1
Arsenal,Crystal Palace,Arsenal,02-Feb,TRUE,Home,English Premier League,2019/20,10/27/2019,2,2,1,1.5,2,-0.5,0,-0.36,0.42,-1,,-1
Arsenal,Southampton,Arsenal,02-Feb,TRUE,Home,English Premier League,2019/20,11/23/2019,2,2,1,2.1,3,-0.9,0,-0.36,0.42,-1,,-1
Arsenal,Tottenham,Arsenal,02-Feb,TRUE,Home,English Premier League,2019/20,09/01/2019,2,2,1,2.4,2.1,0.3,1,-0.36,0.42,0,0,
Arsenal,Bournemouth,Arsenal,1-0,TRUE,Home,English Premier League,2019/20,10/06/2019,1,0,3,1.2,0.7,0.5,3,-0.36,0.42,0,0,
Arsenal,West Ham,Arsenal,1-0,TRUE,Home,English Premier League,2019/20,03/07/2020,1,0,3,1.7,1.6,0.2,1,-0.36,0.42,-2,,-2
Arsenal,Man United,Arsenal,2-0,TRUE,Home,English Premier League,2019/20,01/01/2020,2,0,3,1.5,0.8,0.7,3,-0.36,0.42,0,0,
Arsenal,Burnley,Arsenal,02-Jan,TRUE,Home,English Premier League,2019/20,8/17/2019,2,1,3,1.3,1.3,-0.1,1,-0.36,0.42,-2,,-2
Arsenal,Liverpool,Arsenal,02-Jan,TRUE,Home,English Premier League,2019/20,7/15/2020,2,1,3,1.2,3.1,-1.9,0,-0.36,0.42,-3,,-3
Arsenal,Sheffield United,Arsenal,02-Jan,TRUE,Home,English Premier League,2020/21,10/04/2020,2,1,3,0.6,0.2,0.4,1,-0.36,0.42,-2,,-2
Arsenal,West Ham,Arsenal,02-Jan,TRUE,Home,English Premier League,2020/21,9/19/2020,2,1,3,1.3,2.2,-0.8,0,-0.36,0.42,-3,,-3
Arsenal,Aston Villa,Arsenal,03-Feb,TRUE,Home,English Premier League,2019/20,9/22/2019,3,2,3,2.3,1.8,0.5,3,-0.36,0.42,0,0,
Arsenal,Everton,Arsenal,03-Feb,TRUE,Home,English Premier League,2019/20,2/23/2020,3,2,3,1.3,2.1,-0.8,0,-0.36,0.42,-3,,-3
Arsenal,Watford,Arsenal,03-Feb,TRUE,Home,English Premier League,2019/20,7/26/2020,3,2,3,2.1,4.1,-2.1,0,-0.36,0.42,-3,,-3
Arsenal,Newcastle,Arsenal,4-0,TRUE,Home,English Premier League,2019/20,2/16/2020,4,0,3,2.9,1,1.9,3,-0.36,0.42,0,0,
Arsenal,Norwich,Arsenal,4-0,TRUE,Home,English Premier League,2019/20,07/01/2020,4,0,3,1.7,0.2,1.5,3,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Leicester,1-0,TRUE,Away,English Premier League,2020/21,10/18/2020,1,0,3,1,0.6,0.3,1,-0.36,0.42,-2,,-2
Aston Villa,Aston Villa,Fulham,3-0,TRUE,Away,English Premier League,2020/21,9/28/2020,3,0,3,2,0.6,1.4,3,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Crystal Palace,0-1,TRUE,Away,English Premier League,2019/20,8/31/2019,0,1,0,0.4,1.6,-1.2,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Liverpool,0-2,TRUE,Away,English Premier League,2019/20,07/05/2020,0,2,0,0.6,1.3,-0.7,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Sheffield United,0-2,TRUE,Away,English Premier League,2019/20,12/14/2019,0,2,0,1.1,2,-0.9,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Southampton,0-2,TRUE,Away,English Premier League,2019/20,2/22/2020,0,2,0,0.3,2.6,-2.3,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Man City,0-3,TRUE,Away,English Premier League,2019/20,10/26/2019,0,3,0,1.3,3.2,-1.9,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Watford,0-3,TRUE,Away,English Premier League,2019/20,12/28/2019,0,3,0,0.7,3.4,-2.7,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Leicester,0-4,TRUE,Away,English Premier League,2019/20,03/09/2020,0,4,0,0.7,2.1,-1.4,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Bournemouth,01-Feb,TRUE,Away,English Premier League,2019/20,02/01/2020,1,2,0,1.6,2.7,-1.1,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Chelsea,01-Feb,TRUE,Away,English Premier League,2019/20,12/04/2019,1,2,0,1,1.9,-0.9,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Wolves,01-Feb,TRUE,Away,English Premier League,2019/20,11/10/2019,1,2,0,0.6,2,-1.4,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Tottenham,01-Mar,TRUE,Away,English Premier League,2019/20,08/10/2019,1,3,0,0.7,3.1,-2.4,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Arsenal,02-Mar,TRUE,Away,English Premier League,2019/20,9/22/2019,2,3,0,1.8,2.3,-0.5,0,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Brighton,01-Jan,TRUE,Away,English Premier League,2019/20,1/18/2020,1,1,1,0.6,1.2,-0.6,0,-0.36,0.42,-1,,-1
Aston Villa,Aston Villa,Everton,01-Jan,TRUE,Away,English Premier League,2019/20,7/16/2020,1,1,1,1.3,1.1,0.2,1,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Newcastle,01-Jan,TRUE,Away,English Premier League,2019/20,6/24/2020,1,1,1,1.3,0.7,0.6,3,-0.36,0.42,2,2,
Aston Villa,Aston Villa,West Ham,01-Jan,TRUE,Away,English Premier League,2019/20,7/26/2020,1,1,1,0.9,0.8,0.1,1,-0.36,0.42,0,0,
Aston Villa,Aston Villa,Man United,02-Feb,TRUE,Away,English Premier League,2019/20,12/01/2019,2,2,1,1.3,2,-0.7,0,-0.36,0.42,-1,,-1
Aston Villa,Aston Villa,Burnley,02-Jan,TRUE,Away,English Premier League,2019/20,01/01/2020,2,1,3,1.4,2.5,-1.1,0,-0.36,0.42,-3,,-3
Aston Villa,Aston Villa,Norwich,05-Jan,TRUE,Away,English Premier League,2019/20,10/05/2019,5,1,3,4,2.4,1.6,3,-0.36,0.42,0,0,
Aston Villa,Wolves,Aston Villa,0-1,TRUE,Home,English Premier League,2019/20,6/27/2020,0,1,0,0.5,0.6,-0.1,1,-0.36,0.42,1,1,
Aston Villa,Man United,Aston Villa,0-3,TRUE,Home,English Premier League,2019/20,07/09/2020,0,3,0,0.6,2.5,-1.9,0,-0.36,0.42,0,0,
Aston Villa,Leeds,Aston Villa,0-3,TRUE,Home,English Premier League,2020/21,10/23/2020,0,3,0,1.6,2.3,-0.7,0,-0.36,0.42,0,0,
Aston Villa,Bournemouth,Aston Villa,01-Feb,TRUE,Home,English Premier League,2019/20,8/17/2019,1,2,0,2.1,1.6,0.5,3,-0.36,0.42,3,3,
Aston Villa,Chelsea,Aston Villa,01-Feb,TRUE,Home,English Premier League,2019/20,6/21/2020,1,2,0,1.8,1.4,0.5,3,-0.36,0.42,3,3,
Aston Villa,Liverpool,Aston Villa,01-Feb,TRUE,Home,English Premier League,2019/20,11/02/2019,1,2,0,0.9,3,-2.1,0,-0.36,0.42,0,0,
Aston Villa,Southampton,Aston Villa,01-Mar,TRUE,Home,English Premier League,2019/20,12/21/2019,1,3,0,1.3,2.6,-1.3,0,-0.36,0.42,0,0,
Aston Villa,Leicester,Aston Villa,01-Apr,TRUE,Home,English Premier League,2019/20,12/08/2019,1,4,0,1.3,3.6,-2.3,0,-0.36,0.42,0,0,
Aston Villa,Man City,Aston Villa,01-Jun,TRUE,Home,English Premier League,2019/20,01/12/2020,1,6,0,1.1,3.2,-2.1,0,-0.36,0.42,0,0,
Aston Villa,Tottenham,Aston Villa,02-Mar,TRUE,Home,English Premier League,2019/20,2/16/2020,2,3,0,2,4.5,-2.6,0,-0.36,0.42,0,0,
Aston Villa,Southampton,Aston Villa,03-Apr,TRUE,Home,English Premier League,2020/21,11/01/2020,3,4,0,2.3,0.9,1.5,3,-0.36,0.42,3,3,
Aston Villa,Sheffield United,Aston Villa,0-0,TRUE,Home,English Premier League,2019/20,6/17/2020,0,0,1,1.4,0.4,1,3,-0.36,0.42,2,2,
Aston Villa,West Ham,Aston Villa,0-0,TRUE,Home,English Premier League,2019/20,9/16/2019,0,0,1,1.5,0.6,0.9,3,-0.36,0.42,2,2,
Aston Villa,Burnley,Aston Villa,02-Feb,TRUE,Home,English Premier League,2019/20,9/28/2019,2,2,1,1.1,1.8,-0.7,0,-0.36,0.42,-1,,-1
Aston Villa,Arsenal,Aston Villa,1-0,TRUE,Home,English Premier League,2019/20,7/21/2020,1,0,3,0.5,0.9,-0.4,0,-0.36,0.42,-3,,-3
Aston Villa,Norwich,Aston Villa,1-0,TRUE,Home,English Premier League,2019/20,12/26/2019,1,0,3,0.7,1.5,-0.8,0,-0.36,0.42,-3,,-3
Aston Villa,Sheffield United,Aston Villa,1-0,TRUE,Home,English Premier League,2020/21,9/21/2020,1,0,3,0.9,0.9,0,1,-0.36,0.42,-2,,-2
Aston Villa,Crystal Palace,Aston Villa,2-0,TRUE,Home,English Premier League,2019/20,07/12/2020,2,0,3,1.7,1,0.7,3,-0.36,0.42,0,0,
Aston Villa,Everton,Aston Villa,2-0,TRUE,Home,English Premier League,2019/20,8/23/2019,2,0,3,0.6,1.4,-0.9,0,-0.36,0.42,-3,,-3
Aston Villa,Newcastle,Aston Villa,2-0,TRUE,Home,English Premier League,2019/20,11/25/2019,2,0,3,2.3,0.9,1.4,3,-0.36,0.42,0,0,
Aston Villa,Brighton,Aston Villa,02-Jan,TRUE,Home,English Premier League,2019/20,10/19/2019,2,1,3,3.1,1.3,1.9,3,-0.36,0.42,0,0,
Aston Villa,Watford,Aston Villa,02-Jan,TRUE,Home,English Premier League,2019/20,1/21/2020,2,1,3,1.4,1.7,-0.4,0,-0.36,0.42,-3,,-3
Aston Villa,Liverpool,Aston Villa,07-Feb,TRUE,Home,English Premier League,2020/21,10/04/2020,7,2,3,3.2,2,1.2,3,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Arsenal,0-1,TRUE,Away,English Premier League,2019/20,10/06/2019,0,1,0,0.7,1.2,-0.5,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Crystal Palace,0-1,TRUE,Away,English Premier League,2019/20,12/03/2019,0,1,0,0.4,0.4,-0.1,1,-0.36,0.42,1,1,
Bournemouth,Bournemouth,Norwich,0-1,TRUE,Away,English Premier League,2019/20,1/18/2020,0,1,0,0.7,1.7,-1.1,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Wolves,0-1,TRUE,Away,English Premier League,2019/20,6/24/2020,0,1,0,0.1,0.8,-0.7,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Brighton,0-2,TRUE,Away,English Premier League,2019/20,12/28/2019,0,2,0,0.6,0.8,-0.2,1,-0.36,0.42,1,1,
Bournemouth,Bournemouth,Burnley,0-3,TRUE,Away,English Premier League,2019/20,2/22/2020,0,3,0,2,3.3,-1.3,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,West Ham,0-4,TRUE,Away,English Premier League,2019/20,01/01/2020,0,4,0,0.6,2.1,-1.5,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Liverpool,01-Feb,TRUE,Away,English Premier League,2019/20,03/07/2020,1,2,0,1.4,2.2,-0.8,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Man City,01-Feb,TRUE,Away,English Premier League,2019/20,7/15/2020,1,2,0,2.1,0.6,1.5,3,-0.36,0.42,3,3,
Bournemouth,Bournemouth,Newcastle,01-Feb,TRUE,Away,English Premier League,2019/20,11/09/2019,1,2,0,2,2.1,-0.1,1,-0.36,0.42,1,1,
Bournemouth,Bournemouth,Sheffield United,01-Feb,TRUE,Away,English Premier League,2019/20,02/09/2020,1,2,0,1.3,1.9,-0.6,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Leicester,01-Mar,TRUE,Away,English Premier League,2019/20,8/31/2019,1,3,0,0.6,1.8,-1.2,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Tottenham,02-Mar,TRUE,Away,English Premier League,2019/20,11/30/2019,2,3,0,1.1,3.1,-2.1,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Man United,02-May,TRUE,Away,English Premier League,2019/20,07/04/2020,2,5,0,1.7,2.5,-0.9,0,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Watford,0-0,TRUE,Away,English Premier League,2019/20,10/26/2019,0,0,1,1.1,0.7,0.4,1,-0.36,0.42,0,0,
Bournemouth,Bournemouth,Chelsea,1-0,TRUE,Away,English Premier League,2019/20,12/14/2019,1,0,3,1.3,2.2,-0.9,0,-0.36,0.42,-3,,-3
Bournemouth,Bournemouth,Aston Villa,02-Jan,TRUE,Away,English Premier League,2019/20,8/17/2019,2,1,3,1.6,2.1,-0.5,0,-0.36,0.42,-3,,-3
Bournemouth,Bournemouth,Everton,03-Jan,TRUE,Away,English Premier League,2019/20,7/26/2020,3,1,3,1.7,1.6,0,1,-0.36,0.42,-2,,-2
Bournemouth,Bournemouth,Southampton,03-Jan,TRUE,Away,English Premier League,2019/20,9/20/2019,3,1,3,1.3,2.6,-1.3,0,-0.36,0.42,-3,,-3
Bournemouth,Burnley,Bournemouth,0-1,TRUE,Home,English Premier League,2019/20,12/21/2019,0,1,0,0.2,0.2,-0.1,1,-0.36,0.42,1,1,
Bournemouth,Crystal Palace,Bournemouth,0-2,TRUE,Home,English Premier League,2019/20,6/20/2020,0,2,0,0.5,0.9,-0.4,0,-0.36,0.42,0,0,
Bournemouth,Southampton,Bournemouth,0-2,TRUE,Home,English Premier League,2019/20,7/19/2020,0,2,0,0.6,2.4,-1.9,0,-0.36,0.42,0,0,
Bournemouth,Liverpool,Bournemouth,0-3,TRUE,Home,English Premier League,2019/20,12/07/2019,0,3,0,0.2,3,-2.8,0,-0.36,0.42,0,0,
Bournemouth,Watford,Bournemouth,0-3,TRUE,Home,English Premier League,2019/20,01/12/2020,0,3,0,0.4,2.3,-2,0,-0.36,0.42,0,0,
Bournemouth,Wolves,Bournemouth,01-Feb,TRUE,Home,English Premier League,2019/20,11/23/2019,1,2,0,0.9,1.3,-0.4,0,-0.36,0.42,0,0,
Bournemouth,Man City,Bournemouth,01-Mar,TRUE,Home,English Premier League,2019/20,8/25/2019,1,3,0,2,3.4,-1.4,0,-0.36,0.42,0,0,
Bournemouth,Newcastle,Bournemouth,01-Apr,TRUE,Home,English Premier League,2019/20,07/01/2020,1,4,0,1.2,2,-0.8,0,-0.36,0.42,0,0,
Bournemouth,Norwich,Bournemouth,0-0,TRUE,Home,English Premier League,2019/20,10/19/2019,0,0,1,0.7,0.5,0.2,1,-0.36,0.42,0,0,
Bournemouth,Tottenham,Bournemouth,0-0,TRUE,Home,English Premier League,2019/20,07/09/2020,0,0,1,1.3,0.6,0.6,3,-0.36,0.42,2,2,
Bournemouth,Arsenal,Bournemouth,01-Jan,TRUE,Home,English Premier League,2019/20,12/26/2019,1,1,1,1.5,1.7,-0.3,1,-0.36,0.42,0,0,
Bournemouth,Sheffield United,Bournemouth,01-Jan,TRUE,Home,English Premier League,2019/20,08/10/2019,1,1,1,1.5,1.3,0.2,1,-0.36,0.42,0,0,
Bournemouth,Chelsea,Bournemouth,02-Feb,TRUE,Home,English Premier League,2019/20,2/29/2020,2,2,1,1.6,2.1,-0.6,0,-0.36,0.42,-1,,-1
Bournemouth,West Ham,Bournemouth,02-Feb,TRUE,Home,English Premier League,2019/20,9/28/2019,2,2,1,2.5,1.7,0.9,3,-0.36,0.42,2,2,
Bournemouth,Man United,Bournemouth,1-0,TRUE,Home,English Premier League,2019/20,11/02/2019,1,0,3,2.1,0.8,1.3,3,-0.36,0.42,0,0,
Bournemouth,Aston Villa,Bournemouth,02-Jan,TRUE,Home,English Premier League,2019/20,02/01/2020,2,1,3,2.7,1.6,1.1,3,-0.36,0.42,0,0,
Bournemouth,Brighton,Bournemouth,03-Jan,TRUE,Home,English Premier League,2019/20,1/21/2020,3,1,3,1.7,2.2,-0.5,0,-0.36,0.42,-3,,-3
Bournemouth,Everton,Bournemouth,03-Jan,TRUE,Home,English Premier League,2019/20,9/15/2019,3,1,3,1.3,1.6,-0.3,1,-0.36,0.42,-2,,-2
Bournemouth,Leicester,Bournemouth,04-Jan,TRUE,Home,English Premier League,2019/20,07/12/2020,4,1,3,2.4,1.5,0.9,3,-0.36,0.42,0,0,
Brighton,Brighton,Tottenham,01-Feb,TRUE,Away,English Premier League,2020/21,11/01/2020,1,2,0,0.3,2.1,-1.8,0,-0.36,0.42,0,0,
Brighton,Brighton,Crystal Palace,01-Jan,TRUE,Away,English Premier League,2020/21,10/18/2020,1,1,1,1.5,0.8,0.7,3,-0.36,0.42,2,2,
Brighton,Brighton,Everton,02-Apr,TRUE,Away,English Premier League,2020/21,10/03/2020,2,4,0,1.3,2.9,-1.6,0,-0.36,0.42,0,0,
Brighton,Brighton,Newcastle,3-0,TRUE,Away,English Premier League,2020/21,9/20/2020,3,0,3,1.9,0.6,1.3,3,-0.36,0.42,0,0,
Brighton,Brighton,Everton,0-1,TRUE,Away,English Premier League,2019/20,01/11/2020,0,1,0,1.7,1.3,0.3,1,-0.36,0.42,1,1,
Brighton,Brighton,Chelsea,0-2,TRUE,Away,English Premier League,2019/20,9/28/2019,0,2,0,0.8,4.4,-3.7,0,-0.36,0.42,0,0,
Brighton,Brighton,Man City,0-4,TRUE,Away,English Premier League,2019/20,8/31/2019,0,4,0,1.1,2.4,-1.3,0,-0.36,0.42,0,0,
Brighton,Brighton,Aston Villa,01-Feb,TRUE,Away,English Premier League,2019/20,10/19/2019,1,2,0,1.3,3.1,-1.9,0,-0.36,0.42,0,0,
Brighton,Brighton,Liverpool,01-Feb,TRUE,Away,English Premier League,2019/20,11/30/2019,1,2,0,1,1.6,-0.6,0,-0.36,0.42,0,0,
Brighton,Brighton,Tottenham,01-Feb,TRUE,Away,English Premier League,2019/20,12/26/2019,1,2,0,1.3,1.2,0.1,1,-0.36,0.42,1,1,
Brighton,Brighton,Bournemouth,01-Mar,TRUE,Away,English Premier League,2019/20,1/21/2020,1,3,0,2.2,1.7,0.5,3,-0.36,0.42,3,3,
Brighton,Brighton,Man United,01-Mar,TRUE,Away,English Premier League,2019/20,11/10/2019,1,3,0,1.1,3.4,-2.3,0,-0.36,0.42,0,0,
Brighton,Brighton,Leicester,0-0,TRUE,Away,English Premier League,2019/20,6/23/2020,0,0,1,1.1,0.7,0.4,3,-0.36,0.42,2,2,
Brighton,Brighton,Newcastle,0-0,TRUE,Away,English Premier League,2019/20,9/21/2019,0,0,1,1.4,0.8,0.6,3,-0.36,0.42,2,2,
Brighton,Brighton,Wolves,0-0,TRUE,Away,English Premier League,2019/20,03/07/2020,0,0,1,0.3,0.8,-0.5,0,-0.36,0.42,-1,,-1
Brighton,Brighton,Crystal Palace,01-Jan,TRUE,Away,English Premier League,2019/20,12/16/2019,1,1,1,2.1,0.7,1.4,3,-0.36,0.42,2,2,
Brighton,Brighton,Sheffield United,01-Jan,TRUE,Away,English Premier League,2019/20,2/22/2020,1,1,1,1.1,2.1,-1,0,-0.36,0.42,-1,,-1
Brighton,Brighton,Southampton,01-Jan,TRUE,Away,English Premier League,2019/20,7/16/2020,1,1,1,0.9,2.4,-1.5,0,-0.36,0.42,-1,,-1
Brighton,Brighton,West Ham,03-Mar,TRUE,Away,English Premier League,2019/20,02/01/2020,3,3,1,2.1,1.4,0.7,3,-0.36,0.42,2,2,
Brighton,Brighton,Norwich,1-0,TRUE,Away,English Premier League,2019/20,07/04/2020,1,0,3,1.1,0.6,0.5,3,-0.36,0.42,0,0,
Brighton,Brighton,Arsenal,02-Jan,TRUE,Away,English Premier League,2019/20,12/05/2019,2,1,3,1.6,1,0.6,3,-0.36,0.42,0,0,
Brighton,Brighton,Burnley,02-Jan,TRUE,Away,English Premier League,2019/20,7/26/2020,2,1,3,1.5,1.7,-0.3,1,-0.36,0.42,-2,,-2
Brighton,Brighton,Watford,3-0,TRUE,Away,English Premier League,2019/20,08/10/2019,3,0,3,0.7,0.7,0,1,-0.36,0.42,-2,,-2
Brighton,Crystal Palace,Brighton,0-1,TRUE,Home,English Premier League,2019/20,2/29/2020,0,1,0,2.1,2.4,-0.4,1,-0.36,0.42,1,1,
Brighton,Sheffield United,Brighton,0-1,TRUE,Home,English Premier League,2019/20,12/21/2019,0,1,0,0.5,1.1,-0.6,0,-0.36,0.42,0,0,
Brighton,Leicester,Brighton,0-2,TRUE,Home,English Premier League,2019/20,11/23/2019,0,2,0,0.8,3.9,-3.1,0,-0.36,0.42,0,0,
Brighton,Southampton,Brighton,0-2,TRUE,Home,English Premier League,2019/20,8/24/2019,0,2,0,1.2,1.9,-0.6,0,-0.36,0.42,0,0,
Brighton,Man United,Brighton,0-3,TRUE,Home,English Premier League,2019/20,6/30/2020,0,3,0,0.4,1.1,-0.8,0,-0.36,0.42,0,0,
Brighton,Man City,Brighton,0-5,TRUE,Home,English Premier League,2019/20,07/11/2020,0,5,0,0.1,5.1,-5,0,-0.36,0.42,0,0,
Brighton,Liverpool,Brighton,01-Mar,TRUE,Home,English Premier League,2019/20,07/08/2020,1,3,0,2.8,2.6,0.2,1,-0.36,0.42,1,1,
Brighton,Chelsea,Brighton,01-Mar,TRUE,Home,English Premier League,2020/21,9/14/2020,1,3,0,1.9,1.2,0.6,3,-0.36,0.42,3,3,
Brighton,Man United,Brighton,02-Mar,TRUE,Home,English Premier League,2020/21,9/26/2020,2,3,0,3,1.6,1.4,3,-0.36,0.42,3,3,
Brighton,Newcastle,Brighton,0-0,TRUE,Home,English Premier League,2019/20,7/20/2020,0,0,1,0.9,1.3,-0.4,0,-0.36,0.42,-1,,-1
Brighton,Aston Villa,Brighton,01-Jan,TRUE,Home,English Premier League,2019/20,1/18/2020,1,1,1,1.2,0.6,0.6,3,-0.36,0.42,2,2,
Brighton,Burnley,Brighton,01-Jan,TRUE,Home,English Premier League,2019/20,9/14/2019,1,1,1,1.5,0.5,1.1,3,-0.36,0.42,2,2,
Brighton,Chelsea,Brighton,01-Jan,TRUE,Home,English Premier League,2019/20,01/01/2020,1,1,1,1.7,1.4,0.4,1,-0.36,0.42,0,0,
Brighton,Watford,Brighton,01-Jan,TRUE,Home,English Premier League,2019/20,02/08/2020,1,1,1,0.9,0.3,0.6,3,-0.36,0.42,2,2,
Brighton,West Ham,Brighton,01-Jan,TRUE,Home,English Premier League,2019/20,8/17/2019,1,1,1,2.3,0.5,1.8,3,-0.36,0.42,2,2,
Brighton,West Brom,Brighton,01-Jan,TRUE,Home,English Premier League,2020/21,10/26/2020,1,1,1,0.6,0.4,0.3,1,-0.36,0.42,0,0,
